,GEOCODIGO,REGION,NOM_REGION,PROVINCIA,NOM_PROVIN,COMUNA,NOM_COMUNA,URBANO,DISTRITO,LOC_ZON,SHAPE_Leng,SHAPE_Area,area_m2,area_km2,lon,lat,Cantidad_Shops,Vel_promedio,demanda1,customer1,demanda2,customer2,demanda3,customer3,demanda4,customer4,demanda5,customer5
1252,13127061001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,6,1,0.02049904364,2.431214e-05,250984.320577,0.250984320577,-70.6335328032624,-33.3910106647617,3,64.601121805824,189,61,143,50,198,79,146,67,282,50
1253,13127061002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,6,2,0.02374855583,2.813173e-05,290407.794180116,0.290407794180116,-70.6382111366817,-33.3933740166681,2,20.6061230302105,141,76,149,57,165,56,105,127,139,91
1254,13127061003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,6,3,0.02162720422,2.315267e-05,238999.91401432,0.23899991401432,-70.638825643603,-33.3963669076893,3,24.192630375695,222,74,169,52,150,53,114,59,168,52
1255,13127061004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,6,4,0.02405991176,3.503577e-05,361663.76098153,0.36166376098153,-70.6313866455562,-33.3970689862188,5,20.8838730678668,109,55,116,54,127,92,147,59,122,50
1256,13127061005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,6,5,0.01891343403,2.100175e-05,216802.766212839,0.216802766212839,-70.628435514303,-33.3938524500101,5,42.5278706243898,161,89,188,75,187,51,147,173,132,60
1257,13127061006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,6,6,0.02423668933,3.028721e-05,312681.929149841,0.312681929149841,-70.6382924382459,-33.3869952555846,0,58.3380453147049,102,54,288,59,142,57,115,59,105,141
1258,13127061007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,6,7,0.01642939303,1.399634e-05,144491.965218956,0.144491965218956,-70.6400676729914,-33.3899105426453,1,24.04789114392,122,65,155,66,299,59,167,62,173,67
1259,13127071001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,7,1,0.02360099755,2.441909e-05,252064.159113668,0.252064159113668,-70.639602046645,-33.3994183238669,3,26.5927587478696,101,60,141,55,110,82,103,50,128,62
1260,13127071002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,7,2,0.01807436723,1.5019e-05,155026.577815662,0.155026577815662,-70.6341128748815,-33.402700543375,1,14.9568392127448,115,86,102,51,122,77,118,95,266,51
1261,13127071003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,7,3,0.01849244601,1.738028e-05,179399.886384037,0.179399886384037,-70.640191009905,-33.4026491591763,1,11.4721481413916,202,80,160,63,140,52,137,52,152,74
1262,13127071004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,7,4,0.01730820414,1.31266e-05,135496.78018569,0.13549678018569,-70.6331708253867,-33.400452086965,2,20.1636156762536,141,50,189,55,111,52,163,134,131,51
1263,13127081001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,8,1,0.02380625265,2.392777e-05,246968.968358997,0.246968968358997,-70.638641526887,-33.4077083703644,3,20.4930935703442,101,60,104,84,152,64,131,50,120,94
1264,13127081002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,8,2,0.02228037461,3.005682e-05,310216.571262886,0.310216571262886,-70.6404729469848,-33.4113216341447,2,30.0563614936282,104,68,170,102,182,51,120,69,140,93
1265,13127081003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,8,3,0.02572302344,2.321484e-05,239617.371452039,0.239617371452039,-70.637974158444,-33.4051809167619,9,20.3457141182105,208,51,100,52,199,62,179,64,129,51
1266,13127091001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,9,1,0.03758139621,8.639264e-05,891610.053089594,0.891610053089594,-70.6326533561127,-33.4160842777886,3,25.3504095866855,120,58,159,110,108,94,170,100,229,56
1267,13127091002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,9,2,0.05170111737,7.857159e-05,810954.204087815,0.810954204087814,-70.6278986938448,-33.4095746593567,2,20.0709874883668,104,55,228,85,155,65,317,55,196,74
1268,13127091003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,9,3,0.02710606667,4.052258e-05,418219.647517949,0.418219647517949,-70.6248569719848,-33.4142591819402,3,22.0638498440757,109,81,146,56,108,58,130,61,201,91
1269,13127101001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,10,1,0.04649719269,7.70489e-05,795083.374963508,0.795083374963508,-70.636982552174,-33.426483341266,8,15.2976502006207,204,61,195,50,157,50,245,57,142,83
1270,13127101002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,10,2,0.01788831912,1.131727e-05,116774.95444505,0.11677495444505,-70.6387631999183,-33.4341142730925,3,19.3146091533088,200,139,110,119,148,61,141,54,149,68
1271,13127111001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,11,1,0.02458296382,2.225484e-05,229732.568650914,0.229732568650914,-70.6548565918325,-33.3960967858434,5,28.7406343055827,108,109,106,56,135,73,104,63,143,66
1272,13127111002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,11,2,0.02167052053,2.415889e-05,249376.835879319,0.249376835879319,-70.6551417184945,-33.3999135054978,1,21.6189580453869,220,93,118,51,130,96,177,74,115,57
1273,13127111003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,11,3,0.02609001694,2.548472e-05,263065.060635681,0.263065060635681,-70.6447938645389,-33.3990702890274,10,19.3151880106294,101,53,118,54,119,80,176,55,106,77
1274,13127111004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,11,4,0.02227944809,2.076346e-05,214336.249049838,0.214336249049838,-70.6488334929651,-33.3965345574914,3,21.1710145053727,159,59,113,78,118,56,194,52,118,50
1275,13127111005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,11,5,0.02794977694,3.456654e-05,356800.910273583,0.356800910273583,-70.6486958570569,-33.4017355424282,3,18.7752603363759,131,53,140,51,216,53,108,54,128,109
1276,13127121001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,12,1,0.02226126199,1.964085e-05,202768.084436728,0.202768084436728,-70.6463553747688,-33.3878494869894,1,22.0578695515626,104,88,148,91,183,73,136,104,120,61
1277,13127121002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,12,2,0.02091502632,2.681336e-05,276831.540130579,0.276831540130579,-70.6471695588064,-33.3828483526768,7,44.2600946720157,130,94,152,51,145,59,215,61,194,71
1278,13127121003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,12,3,0.02099514789,2.438495e-05,251754.16921599,0.25175416921599,-70.6432979420471,-33.3847425973532,1,54.2635731951916,220,79,110,72,204,66,129,73,135,51
1279,13127131001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,13,1,0.04912358875,9.575064e-05,988358.431080105,0.988358431080104,-70.6195730899904,-33.4012019900169,6,27.3871836013859,103,62,267,72,226,82,147,110,169,50
1280,13127131002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,13,2,0.04288565211,6.38074e-05,658599.671395522,0.658599671395522,-70.6208480449588,-33.4056095596282,3,28.8904375018903,128,52,102,73,161,62,144,131,185,83
1281,13127131003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,RECOLETA,13,3,0.02511415627,3.428913e-05,353923.883479822,0.353923883479822,-70.6287687861956,-33.4050381775478,9,15.5586461801927,166,133,133,54,150,105,204,51,154,68
1282,13128011001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,1,1,0.02979030881,3.931378e-05,405800.379298821,0.405800379298821,-70.7044665472881,-33.4022102059605,2,19.935371230832,145,60,165,60,162,59,157,66,138,51
1283,13128011002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,1,2,0.03598803648,4.195822e-05,433073.309129771,0.433073309129771,-70.706203882061,-33.4068445293809,3,55.2200560278272,138,55,193,160,104,74,112,57,138,63
1284,13128011003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,1,3,0.03606382281,3.306468e-05,341297.231325447,0.341297231325447,-70.7100354488473,-33.4020614234045,6,21.8265196844599,222,54,109,91,181,77,183,92,133,58
1285,13128021001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,2,1,0.05672540286,0.00013801048,1424767.61612621,1.42476761612621,-70.7026283529039,-33.3893324013956,0,69.0123762893657,110,74,107,51,165,108,220,57,108,90
1286,13128021002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,2,2,0.02601809641,3.310685e-05,341757.35659387,0.34175735659387,-70.6960576760286,-33.3957264665145,0,17.3992642562627,126,65,152,64,180,90,166,96,243,63
1287,13128021003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,2,3,0.02233191536,2.069804e-05,213654.446091003,0.213654446091003,-70.6945371307028,-33.3991771243899,1,25.1946942548063,174,50,109,213,110,55,108,105,105,69
1288,13128021004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,2,4,0.0212761946,2.719578e-05,280727.532023378,0.280727532023378,-70.7013065111888,-33.3990344465026,1,53.0634586690854,103,63,204,67,100,102,127,50,217,58
1289,13128021005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,2,5,0.05648647177,9.916367e-05,1023668.51806721,1.02366851806721,-70.6895800386696,-33.3943743471124,0,45.2504346896936,119,73,204,68,185,51,101,55,160,53
1290,13128021006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,2,6,0.03988111218,3.111612e-05,321225.037671663,0.321225037671663,-70.6962694720075,-33.3909393162877,0,35.0602919817937,168,65,203,165,112,51,114,92,135,59
1291,13128031001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,3,1,0.02116740239,1.695395e-05,174992.416976784,0.174992416976784,-70.6976145423494,-33.4060910165181,5,24.5026735170523,115,66,141,73,113,54,111,51,125,58
1292,13128031002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,3,2,0.0338057155,6.057521e-05,625241.902484787,0.625241902484787,-70.6924512111871,-33.4051086756249,5,53.4090675476358,123,85,129,55,225,101,372,69,147,64
1293,13128031003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,3,3,0.01651863177,1.414756e-05,146031.20548437,0.14603120548437,-70.6986090618701,-33.4028916154327,0,29.2001394534258,102,74,104,64,129,56,228,82,137,57
1294,13128041001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,4,1,0.03796506489,7.882367e-05,813574.830759143,0.813574830759143,-70.6843493048127,-33.4075664667476,3,30.2796446021726,110,61,251,57,158,82,111,98,173,77
1295,13128041002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,4,2,0.02946248204,4.238517e-05,437436.920782679,0.437436920782679,-70.6826864463218,-33.4154176113079,4,42.1376336815654,120,50,310,84,113,86,229,58,149,57
1296,13128041003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,4,3,0.03694899935,4.892233e-05,504867.506810924,0.504867506810923,-70.6789958248805,-33.4216699328419,1,65.8700401440643,116,58,106,105,106,67,103,70,130,108
1297,13128051001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,5,1,0.02981440684,3.267116e-05,337200.17692415,0.33720017692415,-70.6957063189245,-33.4110511784666,0,65.0326662639183,255,108,229,54,190,63,148,60,137,57
1298,13128051002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,5,2,0.03251654966,5.451185e-05,562595.457786025,0.562595457786025,-70.6892950837157,-33.4146719920778,4,59.1920926524602,190,50,147,56,111,62,156,133,221,73
1299,13128061001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,6,1,0.01725191779,1.74025e-05,179628.711996735,0.179628711996735,-70.7279998125881,-33.4028950411374,1,20.388458003707,120,92,208,62,107,67,136,74,219,64
1300,13128061002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,6,2,0.03168309253,3.429936e-05,354038.855153331,0.354038855153331,-70.7203721634122,-33.4027356486456,7,20.076353614891,166,52,164,84,116,55,102,58,154,159
1301,13128061003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,6,3,0.03554035182,3.466863e-05,357839.170874149,0.357839170874149,-70.7200011913626,-33.4055044309346,3,17.8948318857027,118,88,132,52,103,71,167,76,170,65
1302,13128061004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,6,4,0.02040889329,2.076942e-05,214368.890143252,0.214368890143252,-70.7173632955305,-33.4082439747358,3,77.3324814138521,257,67,147,89,115,117,153,65,162,58
1303,13128061005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,6,5,0.02117369968,2.048156e-05,211397.258073226,0.211397258073226,-70.7229785512988,-33.408468139734,3,60.9237002205968,116,52,128,51,153,62,127,50,134,69
1304,13128071001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,7,1,0.0364479729,5.45958e-05,563530.182018491,0.563530182018491,-70.7340508305018,-33.4041420968051,1,27.6394981633481,122,80,132,96,114,64,122,77,122,85
1305,13128071002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,7,2,0.02312701715,2.132169e-05,220100.805484614,0.220100805484614,-70.7480849330134,-33.395752057155,1,28.9779743071728,192,118,103,58,288,66,209,62,125,76
1306,13128071003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,7,3,0.03144897419,3.626052e-05,374286.515749107,0.374286515749107,-70.7430075743846,-33.4016922735102,6,25.2492618314735,140,66,148,51,119,110,289,59,113,65
1307,13128071004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,7,4,0.05423323313,0.00013939117,1438728.15225808,1.43872815225808,-70.7523860177599,-33.4070001631184,0,44.9242173410099,175,50,133,76,109,144,129,53,115,55
1308,13128071005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,7,5,0.09393048719,0.00017101173,1765387.07427484,1.76538707427484,-70.74407086562,-33.3929257934157,3,36.3699402712424,118,50,112,53,116,56,118,50,115,65
1309,13128071006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,7,6,0.02501559446,2.090631e-05,215790.359613343,0.215790359613343,-70.7425042425158,-33.4047972262635,3,24.0325433279812,195,115,222,54,101,64,124,62,137,85
1310,13128071007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,7,7,0.01897397702,1.94999e-05,201286.462404026,0.201286462404026,-70.7515811445478,-33.3993122162656,4,18.1714629191136,182,73,223,89,116,52,137,59,106,65
1311,13128071008,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,7,8,0.01690769429,1.601851e-05,165353.910274947,0.165353910274947,-70.7448977245569,-33.3972974703611,3,25.0841321324902,106,57,127,70,152,66,121,57,338,86
1312,13128071009,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,7,9,0.0774878621,0.00037979191,3920094.13980798,3.92009413980798,-70.7694508288803,-33.4055624309021,0,45.1298715164511,142,52,145,51,119,54,164,64,156,54
1313,13128071010,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,7,10,0.05489280688,0.00014258515,1471925.81142517,1.47192581142517,-70.758700292345,-33.393371887029,1,9.22424709487368,128,60,108,54,113,69,183,105,121,52
1314,13128081001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,8,1,0.0513498948,7.27664e-05,751157.974654074,0.751157974654074,-70.7287141345522,-33.3956489676093,0,16.8219795561571,184,71,110,56,229,51,113,70,112,50
1315,13128081002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,8,2,0.05311846327,0.00012510294,1291420.62931801,1.29142062931801,-70.7154143787526,-33.3956870459577,3,19.3054381863442,158,53,204,57,131,68,182,69,107,73
1316,13128081003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,8,3,0.01751885118,1.585521e-05,163661.836636098,0.163661836636098,-70.7146017200554,-33.4006954960862,0,19.3873525137372,103,53,313,85,238,80,102,61,137,76
1317,13128081004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,8,4,0.01960698387,2.180079e-05,225038.075414099,0.225038075414099,-70.7247694594915,-33.398982083615,0,12.5639482028657,106,64,126,167,196,55,155,58,131,56
1318,13128091001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,9,1,0.01613139589,1.479451e-05,152700.702521262,0.152700702521262,-70.7433918843088,-33.4076048081039,4,25.070980350857,123,58,104,68,146,54,127,78,103,97
1319,13128091002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,9,2,0.01696967208,1.744547e-05,180056.227325786,0.180056227325786,-70.7434539307155,-33.4106368221064,0,52.6508961157394,117,60,168,75,162,52,181,61,120,73
1320,13128091003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,9,3,0.01910654882,1.7687e-05,182550.66374425,0.18255066374425,-70.7358995004851,-33.4098805932365,3,70.6509009360294,192,54,153,93,214,73,157,80,170,56
1321,13128091004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,9,4,0.01868822525,1.75998e-05,181651.592157399,0.181651592157399,-70.7390670170811,-33.4094285593347,1,65.4181410925773,103,73,151,112,149,52,131,63,159,61
1322,13128101001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,10,1,0.01411796292,1.138483e-05,117506.822141598,0.117506822141598,-70.7274823403039,-33.4084018935847,0,27.4036293595425,118,60,172,61,106,56,110,65,113,51
1323,13128101002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,10,2,0.01830072218,1.961465e-05,202442.797725425,0.202442797725425,-70.7262370456641,-33.4113913466938,0,63.0610788025294,109,52,114,52,179,116,140,137,124,97
1324,13128101003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,10,3,0.01812310027,1.684368e-05,173846.409376905,0.173846409376905,-70.7325751186973,-33.4099744758169,0,63.4147870496063,102,85,130,141,283,52,128,70,158,95
1325,13128101004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13128,RENCA,RENCA,10,4,0.01612135609,1.022922e-05,105577.639315011,0.105577639315011,-70.730110043054,-33.4098489308857,0,73.2001377867855,109,58,148,89,198,101,100,80,263,79
1326,13129011001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,1,1,0.02184983565,2.083627e-05,214888.375739356,0.214888375739356,-70.6373181879827,-33.4770435722319,1,22.1898603518977,117,73,112,56,100,58,109,139,124,51
1327,13129011002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,1,2,0.02975580964,4.784402e-05,493431.053952566,0.493431053952566,-70.6304412230634,-33.4758981046482,42,22.1768937638108,115,73,127,62,138,79,127,91,117,56
1328,13129011003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,1,3,0.0324948797,3.922606e-05,404549.510942435,0.404549510942435,-70.6255144647855,-33.4762437901016,3,25.7955226161003,211,95,100,73,164,71,161,105,159,117
1329,13129011004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,1,4,0.03619386936,6.122465e-05,631378.576047156,0.631378576047156,-70.6252038912039,-33.482937740265,2,29.0072093065445,142,57,152,94,105,55,172,58,135,63
1330,13129011005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,1,5,0.02820109529,3.705299e-05,382119.245669219,0.382119245669219,-70.636448988883,-33.4805491950293,0,23.4869351837247,127,53,149,60,200,53,362,66,108,77
1331,13129021001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,2,1,0.02318622975,3.215529e-05,331579.754287306,0.331579754287306,-70.6271206501292,-33.4884746488585,1,21.8079515569185,147,69,146,51,103,54,121,66,118,82
1332,13129021002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,2,2,0.02373647474,3.288023e-05,339052.454005573,0.339052454005573,-70.6214950854444,-33.4891827051336,1,29.1349128239077,133,54,108,50,235,77,102,57,154,120
1333,13129021003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,2,3,0.03479174077,2.938417e-05,302982.025403155,0.302982025403155,-70.6218810274407,-33.4949543191011,4,29.2409332118676,262,53,100,79,145,53,237,50,157,115
1334,13129021004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,2,4,0.02901049794,2.570379e-05,265039.331719123,0.265039331719123,-70.6243077756102,-33.4929793092987,0,28.8440566441075,127,71,107,57,113,65,122,59,183,68
1335,13129031001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,3,1,0.01806182225,1.783579e-05,183897.055265201,0.183897055265201,-70.6264037001658,-33.4991312971067,2,34.0586942393959,203,56,140,76,112,54,142,71,135,141
1336,13129031002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,3,2,0.02858037732,4.38492e-05,452111.335548732,0.452111335548732,-70.6204404104854,-33.4988080425471,1,28.3990682348636,106,72,147,56,119,63,101,101,158,54
1337,13129031003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,3,3,0.02872271252,4.728952e-05,487550.808986711,0.487550808986711,-70.6181759027627,-33.5045688812614,1,33.989306666995,189,54,102,58,186,62,112,91,123,58
1338,13129031004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,3,4,0.02346561471,2.921052e-05,301157.69627419,0.30115769627419,-70.6241221525705,-33.50465150889,0,27.7791515487632,201,66,101,50,102,51,117,55,178,58
1339,13129041001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,4,1,0.01394162775,9.23907e-06,95249.3066926231,0.0952493066926231,-70.6242263959376,-33.508859016469,0,26.3670666821919,165,63,103,50,103,80,115,72,107,99
1340,13129041002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,4,2,0.03387382314,4.406547e-05,454274.166300962,0.454274166300962,-70.6214134755343,-33.5116198940797,4,23.6868893292483,105,53,122,85,147,66,178,65,182,50
1341,13129041003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,4,3,0.03028732386,3.245494e-05,334582.451646488,0.334582451646487,-70.6152755458057,-33.5110810566827,4,30.0310214625264,108,95,149,97,138,60,140,65,247,81
1342,13129051001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,5,1,0.03690111155,5.247837e-05,541013.349239767,0.541013349239767,-70.6331040310471,-33.5100180380795,3,32.7004804483303,116,88,114,64,141,59,125,56,229,53
1343,13129051002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,5,2,0.02521347777,2.380597e-05,245419.448616816,0.245419448616816,-70.6270423778192,-33.5109054080039,1,31.7209547892485,266,62,128,71,187,83,163,51,188,89
1344,13129051003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,5,3,0.03009424756,3.762062e-05,387811.621521774,0.387811621521774,-70.6309536637474,-33.5165485330767,2,25.658298378214,131,57,119,68,122,73,108,51,110,77
1345,13129051004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,5,4,0.02787997994,2.092512e-05,215713.079095736,0.215713079095736,-70.6336113518257,-33.5138248725675,3,24.2628944602754,125,64,164,50,173,90,158,51,131,57
1346,13129061001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,6,1,0.03316854596,4.892264e-05,504427.187739391,0.504427187739391,-70.6336753742108,-33.4978811317817,9,13.091909286201,188,54,123,50,115,52,129,53,127,107
1347,13129061002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUÍN,SAN JOAQUÍN,6,2,0.02631243185,4.23405e-05,436530.133714463,0.436530133714463,-70.6300350676284,-33.5039200579043,7,25.7153369290018,122,68,107,61,222,84,106,51,284,79
